TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,price,location_number,city,zip_code,bedroom_count,bathroom_count,parking_count
1350988,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",House,225.4,225.4,225.4,225.4,225.4,Darwin City,800,225.4,225.4,225.4
1351646,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,144.8,144.8,144.8,144.8,144.8,Bakewell,832,144.8,144.8,144.8
1351647,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,124.0,124.0,124.0,124.0,124.0,Moulden,830,124.0,124.0,124.0
1351648,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Jingili,810,144.8,144.8,144.8
1351649,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,111.0,111.0,111.0,111.0,111.0,Larrakeyah,820,111.0,111.0,111.0
1351650,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.8,134.8,134.8,134.8,134.8,Stuart Park,820,134.8,134.8,134.8
1351651,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,226.6,226.6,226.6,226.6,226.6,Bakewell,832,226.6,226.6,226.6
1351652,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.8,155.8,155.8,155.8,155.8,Rosebery,832,155.8,155.8,155.8
1351653,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,98.4,98.4,98.4,98.4,98.4,Leanyer,812,98.4,98.4,98.4
1351654,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Villa,80.0,80.0,80.0,80.0,80.0,Gray,830,80.0,80.0,80.0
1351655,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,430.0,430.0,430.0,430.0,430.0,Johnston,832,430.0,430.0,430.0
1351656,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,226.6,226.6,226.6,226.6,226.6,Wagaman,810,226.6,226.6,226.6
1351657,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,226.6,226.6,226.6,226.6,226.6,Darwin City,800,226.6,226.6,226.6
1351658,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.0,134.0,134.0,134.0,134.0,Howard Springs,835,134.0,134.0,134.0
1351659,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,378.0,378.0,378.0,378.0,378.0,Howard Springs,835,378.0,378.0,378.0
1351660,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,226.6,226.6,226.6,226.6,226.6,Moulden,830,226.6,226.6,226.6
1351661,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,226.6,226.6,226.6,226.6,226.6,Stuart Park,820,226.6,226.6,226.6
1351662,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,226.6,226.6,226.6,226.6,226.6,Howard Springs,835,226.6,226.6,226.6
1351663,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,258.966,258.966,258.966,258.966,258.966,Alawa,810,258.966,258.966,258.966
1351664,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,258.966,258.966,258.966,258.966,258.966,Nightcliff,810,258.966,258.966,258.966
1351665,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.36599999999999,240.36599999999999,240.36599999999999,240.36599999999999,240.36599999999999,Anula,812,240.36599999999999,240.36599999999999,240.36599999999999
1351666,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,197.166,197.166,197.166,197.166,197.166,Berry Springs,838,197.166,197.166,197.166
1351667,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,197.166,197.166,197.166,197.166,197.166,Cullen Bay,820,197.166,197.166,197.166
1351668,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,197.166,197.166,197.166,197.166,197.166,Darwin City,800,197.166,197.166,197.166
1351669,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,197.166,197.166,197.166,197.166,197.166,Stuart Park,820,197.166,197.166,197.166
1351670,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,197.166,197.166,197.166,197.166,197.166,Darwin City,800,197.166,197.166,197.166
1351671,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,115.0,115.0,115.0,115.0,115.0,Gray,830,115.0,115.0,115.0
1351672,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,237.83,237.83,237.83,237.83,237.83,Johnston,832,237.83,237.83,237.83
1351645,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,144.8,144.8,144.8,144.8,144.8,Darwin City,800,144.8,144.8,144.8
1351673,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,337.0,337.0,337.0,337.0,337.0,Coconut Grove,810,337.0,337.0,337.0
1351644,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,141.4,141.4,141.4,141.4,141.4,Cullen Bay,820,141.4,141.4,141.4
1351642,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.0,229.0,229.0,229.0,229.0,Bellamack,832,229.0,229.0,229.0
1351615,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.0,155.0,155.0,155.0,155.0,Driver,830,155.0,155.0,155.0
1351616,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,142.6,142.6,142.6,142.6,142.6,Darwin City,800,142.6,142.6,142.6
1351617,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,142.6,142.6,142.6,142.6,142.6,Driver,830,142.6,142.6,142.6
1351618,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,142.6,142.6,142.6,142.6,142.6,Darwin City,800,142.6,142.6,142.6
1351619,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,148.0,148.0,148.0,148.0,148.0,Fannie Bay,820,148.0,148.0,148.0
1351620,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,148.0,148.0,148.0,148.0,148.0,Parap,820,148.0,148.0,148.0
1351621,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,128.6,128.6,128.6,128.6,128.6,Moulden,830,128.6,128.6,128.6
1351622,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,148.0,148.0,148.0,148.0,148.0,Woodroffe,830,148.0,148.0,148.0
1351623,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,126.6,126.6,126.6,126.6,126.6,Fannie Bay,820,126.6,126.6,126.6
1351624,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,148.0,148.0,148.0,148.0,148.0,Driver,830,148.0,148.0,148.0
1351625,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,131.6,131.6,131.6,131.6,131.6,Malak,812,131.6,131.6,131.6
1351626,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,131.6,131.6,131.6,131.6,131.6,Farrar,830,131.6,131.6,131.6
1351627,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,160.0,160.0,160.0,160.0,Gunn,832,160.0,160.0,160.0
1351628,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,146.4,146.4,146.4,146.4,146.4,Howard Springs,835,146.4,146.4,146.4
1351629,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,146.4,146.4,146.4,146.4,146.4,Darwin City,800,146.4,146.4,146.4
1351630,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,153.0,153.0,153.0,153.0,153.0,Rapid Creek,810,153.0,153.0,153.0
1351631,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,96.0,96.0,96.0,96.0,96.0,Millner,810,96.0,96.0,96.0
1351632,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,146.4,146.4,146.4,146.4,146.4,Girraween,836,146.4,146.4,146.4
1351634,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,146.4,146.4,146.4,146.4,146.4,Nightcliff,810,146.4,146.4,146.4
1351635,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,135.8,135.8,135.8,135.8,135.8,Rapid Creek,810,135.8,135.8,135.8
1351636,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,135.8,135.8,135.8,135.8,135.8,Berry Springs,838,135.8,135.8,135.8
1351637,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,162.6,162.6,162.6,162.6,162.6,Driver,830,162.6,162.6,162.6
1351638,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,141.4,141.4,141.4,141.4,141.4,Darwin City,800,141.4,141.4,141.4
1351639,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,94.0,94.0,94.0,94.0,94.0,Ludmilla,820,94.0,94.0,94.0
1351640,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,141.4,141.4,141.4,141.4,141.4,Fannie Bay,820,141.4,141.4,141.4
1351641,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,141.4,141.4,141.4,141.4,141.4,Rosebery,832,141.4,141.4,141.4
1351643,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,130.0,130.0,130.0,130.0,130.0,Darwin City,800,130.0,130.0,130.0
1351674,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,197.166,197.166,197.166,197.166,197.166,Bellamack,832,197.166,197.166,197.166
1351675,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,197.166,197.166,197.166,197.166,197.166,Cullen Bay,820,197.166,197.166,197.166
1351676,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,197.166,197.166,197.166,197.166,197.166,Humpty Doo,836,197.166,197.166,197.166
1351709,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,198.2,198.2,198.2,198.2,198.2,Anula,812,198.2,198.2,198.2
1351710,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,183.0,183.0,183.0,183.0,183.0,Bakewell,832,183.0,183.0,183.0
1351711,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,198.2,198.2,198.2,198.2,198.2,Gray,830,198.2,198.2,198.2
1351712,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,162.8,162.8,162.8,162.8,162.8,Driver,830,162.8,162.8,162.8
1351713,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,100.0,100.0,100.0,100.0,100.0,Jingili,810,100.0,100.0,100.0
1351714,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,183.2,183.2,183.2,183.2,183.2,Bayview,820,183.2,183.2,183.2
1351715,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Berrimah,828,230.42200000000003,230.42200000000003,230.42200000000003
1351716,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Warehouse,183.2,183.2,183.2,183.2,183.2,Berrimah,828,183.2,183.2,183.2
1351717,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,176.8,176.8,176.8,176.8,176.8,Wanguri,810,176.8,176.8,176.8
1351718,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.0,155.0,155.0,155.0,155.0,Durack,830,155.0,155.0,155.0
1351719,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,173.0,173.0,173.0,173.0,173.0,Bayview,820,173.0,173.0,173.0
1351720,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.0,186.0,186.0,186.0,186.0,Durack,830,186.0,186.0,186.0
1351721,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,270.0,270.0,270.0,270.0,270.0,Farrar,830,270.0,270.0,270.0
1351722,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,181.0,181.0,181.0,181.0,181.0,Darwin City,800,181.0,181.0,181.0
1351723,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,138.0,138.0,138.0,138.0,138.0,Darwin City,800,138.0,138.0,138.0
1351724,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,174.6,174.6,174.6,174.6,174.6,Rapid Creek,810,174.6,174.6,174.6
1351725,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.8,186.8,186.8,186.8,186.8,Jingili,810,186.8,186.8,186.8
1351726,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,186.8,186.8,186.8,186.8,186.8,Driver,830,186.8,186.8,186.8
1351727,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.8,186.8,186.8,186.8,186.8,Howard Springs,835,186.8,186.8,186.8
1351728,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.8,186.8,186.8,186.8,186.8,Tiwi,810,186.8,186.8,186.8
1351729,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,141.0,141.0,141.0,141.0,141.0,Bakewell,832,141.0,141.0,141.0
1351730,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,185.0,185.0,185.0,185.0,185.0,Darwin City,800,185.0,185.0,185.0
1351731,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,247.0,247.0,247.0,247.0,247.0,Driver,830,247.0,247.0,247.0
1351732,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,207.6,207.6,207.6,207.6,207.6,Rosebery,832,207.6,207.6,207.6
1351733,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,207.6,207.6,207.6,207.6,207.6,Larrakeyah,820,207.6,207.6,207.6
1351734,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,207.6,207.6,207.6,207.6,207.6,Stuart Park,820,207.6,207.6,207.6
1351735,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,207.6,207.6,207.6,207.6,207.6,Nightcliff,810,207.6,207.6,207.6
1351708,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,188.8,188.8,188.8,188.8,188.8,Durack,830,188.8,188.8,188.8
1351707,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,274.0,274.0,274.0,274.0,274.0,Woodroffe,830,274.0,274.0,274.0
1351706,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,204.0,204.0,204.0,204.0,204.0,Rosebery,832,204.0,204.0,204.0
1351705,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,53.0,53.0,53.0,53.0,53.0,Darwin City,800,53.0,53.0,53.0
1351677,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,102.0,102.0,102.0,102.0,102.0,Humpty Doo,836,102.0,102.0,102.0
1351678,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,197.166,197.166,197.166,197.166,197.166,Ludmilla,820,197.166,197.166,197.166
1351679,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,197.166,197.166,197.166,197.166,197.166,Humpty Doo,836,197.166,197.166,197.166
1351680,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,Zuccoli,832,211.96599999999998,211.96599999999998,211.96599999999998
1351681,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,Karama,812,211.96599999999998,211.96599999999998,211.96599999999998
1351682,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,211.96599999999998,Rosebery,832,211.96599999999998,211.96599999999998,211.96599999999998
1351683,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,183.0,183.0,183.0,183.0,183.0,Tiwi,810,183.0,183.0,183.0
1351684,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134.2,134.2,134.2,134.2,134.2,Nightcliff,810,134.2,134.2,134.2
1351685,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,194.0,194.0,194.0,194.0,194.0,Gray,830,194.0,194.0,194.0
1351686,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134.2,134.2,134.2,134.2,134.2,Darwin City,800,134.2,134.2,134.2
1351687,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,189.0,189.0,189.0,189.0,189.0,Zuccoli,832,189.0,189.0,189.0
1351688,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.8,155.8,155.8,155.8,155.8,Herbert,836,155.8,155.8,155.8
1351689,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.8,155.8,155.8,155.8,155.8,Moulden,830,155.8,155.8,155.8
1351614,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,176.0,176.0,176.0,176.0,176.0,Gunn,832,176.0,176.0,176.0
1351690,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.8,155.8,155.8,155.8,155.8,Stuart Park,820,155.8,155.8,155.8
1351692,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.8,155.8,155.8,155.8,155.8,Karama,812,155.8,155.8,155.8
1351693,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.0,210.0,210.0,210.0,210.0,Rosebery,832,210.0,210.0,210.0
1351694,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,266.2,266.2,266.2,266.2,266.2,Karama,812,266.2,266.2,266.2
1351695,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,193.0,193.0,193.0,193.0,193.0,Rosebery,832,193.0,193.0,193.0
1351696,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,266.2,266.2,266.2,266.2,266.2,Moil,810,266.2,266.2,266.2
1351697,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,234.8,234.8,234.8,234.8,234.8,Malak,812,234.8,234.8,234.8
1351698,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,120.0,120.0,120.0,120.0,120.0,Moulden,830,120.0,120.0,120.0
1351699,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,578.0,578.0,578.0,578.0,578.0,Howard Springs,835,578.0,578.0,578.0
1351700,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Berrimah,828,230.42200000000003,230.42200000000003,230.42200000000003
1351701,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Berrimah,828,230.42200000000003,230.42200000000003,230.42200000000003
1351702,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Berrimah,828,230.42200000000003,230.42200000000003,230.42200000000003
1351703,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Berrimah,828,230.42200000000003,230.42200000000003,230.42200000000003
1351704,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,230.0,230.0,230.0,230.0,230.0,Gunn,832,230.0,230.0,230.0
1351691,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,93.0,93.0,93.0,93.0,93.0,Darwin City,800,93.0,93.0,93.0
1351736,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,207.6,207.6,207.6,207.6,207.6,Lyons,810,207.6,207.6,207.6
1351613,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,69.0,69.0,69.0,69.0,69.0,Nightcliff,810,69.0,69.0,69.0
1351611,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.0,144.0,144.0,144.0,144.0,Bakewell,832,144.0,144.0,144.0
1351521,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,217.6,217.6,217.6,217.6,217.6,Woolner,820,217.6,217.6,217.6
1351522,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,217.6,217.6,217.6,217.6,217.6,Humpty Doo,836,217.6,217.6,217.6
1351523,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,400.0,400.0,400.0,400.0,400.0,Bellamack,832,400.0,400.0,400.0
1351524,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,235.4,235.4,235.4,235.4,235.4,Brinkin,810,235.4,235.4,235.4
1351525,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,238.0,238.0,238.0,238.0,238.0,Wulagi,812,238.0,238.0,238.0
1351526,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,178.2,178.2,178.2,178.2,178.2,Rapid Creek,810,178.2,178.2,178.2
1351527,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,178.2,178.2,178.2,178.2,178.2,Herbert,836,178.2,178.2,178.2
1351528,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,178.2,178.2,178.2,178.2,178.2,Coconut Grove,810,178.2,178.2,178.2
1351529,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,172.0,172.0,172.0,172.0,172.0,Johnston,832,172.0,172.0,172.0
1351530,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,178.2,178.2,178.2,178.2,178.2,Driver,830,178.2,178.2,178.2
1351531,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,178.2,178.2,178.2,178.2,178.2,Millner,810,178.2,178.2,178.2
1351532,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,178.2,178.2,178.2,178.2,178.2,The Gardens,820,178.2,178.2,178.2
1351533,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,178.2,178.2,178.2,178.2,178.2,Moil,810,178.2,178.2,178.2
1351534,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,170.0,170.0,170.0,170.0,170.0,Durack,830,170.0,170.0,170.0
1351535,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,94.0,94.0,94.0,94.0,94.0,Driver,830,94.0,94.0,94.0
1351536,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,87.8,87.8,87.8,87.8,87.8,Rapid Creek,810,87.8,87.8,87.8
1351537,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,55.0,55.0,55.0,55.0,55.0,Nightcliff,810,55.0,55.0,55.0
1351539,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,104.0,104.0,104.0,104.0,104.0,Tiwi,810,104.0,104.0,104.0
1351540,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,87.8,87.8,87.8,87.8,87.8,Stuart Park,820,87.8,87.8,87.8
1351541,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,16.0,16.0,16.0,16.0,16.0,Parap,820,16.0,16.0,16.0
1351542,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,87.8,87.8,87.8,87.8,87.8,Stuart Park,820,87.8,87.8,87.8
1351543,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,87.8,87.8,87.8,87.8,87.8,Zuccoli,832,87.8,87.8,87.8
1351544,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Knuckey Lagoon,828,202.622,202.622,202.622
1351545,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,80.6,80.6,80.6,80.6,80.6,Rosebery,832,80.6,80.6,80.6
1351546,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,95.8,95.8,95.8,95.8,95.8,Muirhead,810,95.8,95.8,95.8
1351547,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,108.8,108.8,108.8,108.8,108.8,Brinkin,810,108.8,108.8,108.8
1351520,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,354.0,354.0,354.0,354.0,354.0,Leanyer,812,354.0,354.0,354.0
1351548,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,108.8,108.8,108.8,108.8,108.8,The Gardens,820,108.8,108.8,108.8
1351519,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,81.0,81.0,81.0,81.0,81.0,Darwin City,800,81.0,81.0,81.0
1351517,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,439.2,439.2,439.2,439.2,439.2,Driver,830,439.2,439.2,439.2
1351490,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,215.6,215.6,215.6,215.6,215.6,Fannie Bay,820,215.6,215.6,215.6
1351491,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,142.2,142.2,142.2,142.2,142.2,Nightcliff,810,142.2,142.2,142.2
1351492,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,196.8,196.8,196.8,196.8,196.8,Bayview,820,196.8,196.8,196.8
1351493,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,140.0,140.0,140.0,140.0,140.0,Darwin City,800,140.0,140.0,140.0
